dcid,sentence
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthSouthernEasternEurope,"Population: US Citizen by Naturalization, Foreign Born, Southern Eastern Europe;Southern Eastern Europe Foreign-Born US Citizens by Naturalization;number of naturalized us citizens from southern eastern europe;number of people who have been granted us citizenship through naturalization after having been born in southern eastern europe;number of people who were born in southern eastern europe and have become us citizens through naturalization;number of southern eastern europeans who have become us citizens"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthWesternAsia,"Population: US Citizen by Naturalization, Foreign Born, Western Asia;Western Asia Foreign-Born US Citizens by Naturalization;the number of people from western asia who have been granted us citizenship;the number of western asian immigrants who have been granted us citizenship;the number of western asian people who have been granted us citizenship;the number of western asians who have been naturalized as us citizens"
Count_Person_Unemployed,Population: Unemployed;the unemployed population;the unemployed workforce;unemployed people
Count_Person_Upto4Years_Female_Overweight_AsFractionOf_Count_Person_Upto4Years_Female,"Population: 4 Years or Less, Female, Overweight (As Fraction of Count Person Upto 4 Years Female);number of female children under 4 years old who are overweight divided by the total number of female children under 4 years old;number of overweight female children under 4 years old divided by the total number of female children under 4 years old"
Count_Person_Upto4Years_Female_SevereWasting_AsFractionOf_Count_Person_Upto4Years_Female,"Population: 4 Years or Less, Female, Severe Wasting (As Fraction of Count Person Upto 4 Years Female);female children under 4 years old with severe wasting as a fraction of the total number of female children under 4;female children under 4 years old with severe wasting as a percentage of the total number of female children under 4;fraction of female children under 4 years old with severe wasting;proportion of female children under 4 years old with severe wasting"
Count_Person_Upto4Years_Female_Wasting_AsFractionOf_Count_Person_Upto4Years_Female,"Population: 4 Years or Less, Female, Wasting (As Fraction of Count Person Upto 4 Years Female);female children under 4 years old who are wasting as a fraction of the total number of female children under 4;number of female children under 4 years old who are wasting per 100 female children under 4 years old;the fraction of female children under 4 years old who are wasted;the number of girls under 4 who are wasting, divided by the total number of female children under 4"
Count_Person_Upto4Years_Male_Overweight_AsFractionOf_Count_Person_Upto4Years_Male,"Population: 4 Years or Less, Male, Overweight (As Fraction of Count Person Upto 4 Years Male);male children under 4 years old who are overweight as a percentage of all male children under 4 years old;number of male children under 4 years old who are overweight divided by the total number of male children under 4 years old;percentage of males under 4 years old who are overweight;proportion of male children under 4 years old who are overweight"
Count_Person_Upto4Years_Male_SevereWasting_AsFractionOf_Count_Person_Upto4Years_Male,"Population: 4 Years or Less, Male, Severe Wasting (As Fraction of Count Person Upto 4 Years Male);the fraction of males under 4 years old with severe wasting;the number of males under 4 years old with severe wasting divided by the total number of males under 4 years old;the percentage of males under 4 years old with severe wasting;the proportion of males under 4 years old with severe wasting"
Count_Person_Upto4Years_Male_Wasting_AsFractionOf_Count_Person_Upto4Years_Male,"Population: 4 Years or Less, Male, Wasting (As Fraction of Count Person Upto 4 Years Male);number of male children under 4 years old who are wasting per 100 male children under 4 years old;the number of males under 4 years old who are wasting divided by the total number of males under 4 years old"
Count_Person_Upto4Years_Overweight_AsFractionOf_Count_Person_Upto4Years,"Population: 4 Years or Less, Overweight (As Fraction of Count Person Upto 4 Years);fraction of children under 4 years old who are overweight;number of children under 4 years old who are overweight divided by the total number of children under 4 years old;percentage of children under 4 years old who are overweight;proportion of children under 4 years old who are overweight"
Count_Person_Upto4Years_SevereWasting_AsFractionOf_Count_Person_Upto4Years,Number of children (up to 4 years old) with severe wasting as a fraction of the total number of children (up to 4 years old);Percent of Children Younger Than 4 With Severe Cachexia (Wasting Syndrome);Percent of children younger than 4 with severe Cachexia (wasting syndrome);What percentage of children under 4 have severe Cachexia (wasting syndrome)?
Count_Person_Upto4Years_Wasting_AsFractionOf_Count_Person_Upto4Years,Number of children (up to 4 years old) with wasting as a fraction of the total number of children (up to 4 years old);Percent of Children Younger Than 4 With Cachexia (Wasting Syndrome);Percent of children younger than 4 with Cachexia (wasting syndrome);The percentage of children under 4 with cachexia;What percentage of children under 4 have cachexia?;What percentage of children under the age of 4 have cachexia?
Count_Person_Urban,Number of people living in cities;Number of people living in urban areas;Percentage of people living in urban areas;Population Living in Urban Areas;Population living in urban areas;Urban population;Urbanization rate
Count_Person_Urban_Female,"Population: Female, Urban;female, city-dwelling;female, living in a city;female, urban-dwelling;women living in cities"
Count_Person_Urban_Male,"Population: Male, Urban;male urban population;population of males in urban areas;population of urban males;urban male population"
Count_Person_Veteran,"Civilian Veterans;Population: Civilian, Veteran;ex-servicemen and women;people who have served in the military;veterans;veterans who are not currently serving in the military"
Count_Person_VisionDifficulty,1 How many people have vision problems?;How many people have vision problems?;Number of People With Vision Difficulty;Number of people who are with Vision Difficulty;Population: Vision Difficulty
Count_Person_WhiteAlone,Number of People Who Identify as White Alone;Number of people who are White Alone;Population: White Alone;The number of White Alone people;The number of people who identify as White Alone;The number of people who identify as White alone;White Alone population
Count_Person_WhiteAloneNotHispanicOrLatino,How many people are White Alone Not Hispanic or Latino;Number of Non Hispanic People Who Identify as White Alone;Number of people who are White Alone Not Hispanic or Latino;Population: White Alone Not Hispanic or Latino;The number of people who identify as White Alone and not Hispanic or Latino;White Alone Not Hispanic or Latino Population;White Alone Not Hispanic or Latino population
Count_Person_WhiteAloneNotHispanicOrLatino_ResidesInAdultCorrectionalFacilities,"How many White Alone Not Hispanic or Latino people are in adult correctional facilities?;Number of Non Hispanic People Who Identify as White Alone Residing in Adult Correctional Facilities;Number of White Alone Not Hispanic or Latino people in adult correctional facilities;Number of people who are White Alone Not Hispanic or Latino, in Adult Correctional Facilities;Population: White Alone Not Hispanic or Latino, Adult Correctional Facilities;The number of White Alone Not Hispanic or Latino people in adult correctional facilities"
