dcid,sentence
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMadagascar,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Madagascar;Climate finance provided;Climate finance disbursements provided to Madagascar through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMalawi,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Malawi;Climate finance provided;Climate finance disbursements provided to Malawi through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMaldives,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Maldives;Climate finance provided;Climate finance disbursements provided to Maldives through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMali,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Mali;Climate finance provided;Climate finance disbursements provided to Mali through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMauritania,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Mauritania;Climate finance provided;Climate finance disbursements provided to Mauritania through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMauritius,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Mauritius;Climate finance provided;Climate finance disbursements provided to Mauritius through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMexico,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Mexico;Climate finance provided;Climate finance disbursements provided to Mexico through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMicronesia,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Micronesia;Climate finance provided;Climate finance disbursements provided to Micronesia through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMoldova,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Moldova;Climate finance provided;Climate finance disbursements provided to Moldova through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMongolia,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Mongolia;Climate finance provided;Climate finance disbursements provided to Mongolia through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMontenegro,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Montenegro;Climate finance provided;Climate finance disbursements provided to Montenegro through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMorocco,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Morocco;Climate finance provided;Climate finance disbursements provided to Morocco through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMozambique,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Mozambique;Climate finance provided;Climate finance disbursements provided to Mozambique through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDMyanmar,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Myanmar;Climate finance provided;Climate finance disbursements provided to Myanmar through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDNamibia,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Namibia;Climate finance provided;Climate finance disbursements provided to Namibia through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDNepal,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Nepal;Climate finance provided;Climate finance disbursements provided to Nepal through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDNicaragua,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Nicaragua;Climate finance provided;Climate finance disbursements provided to Nicaragua through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDNiger,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Niger;Climate finance provided;Climate finance disbursements provided to Niger through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDNigeria,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Nigeria;Climate finance provided;Climate finance disbursements provided to Nigeria through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDNorthMacedonia,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - North Macedonia;Climate finance provided;Climate finance disbursements provided to North Macedonia through oda loans in current USD
custom/statvar_768,"Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Oceania, regional;Climate finance provided;Climate finance disbursements provided to Oceania, regional through oda loans in current USD"
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDPakistan,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Pakistan;Climate finance provided;Climate finance disbursements provided to Pakistan through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDPanama,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Panama;Climate finance provided;Climate finance disbursements provided to Panama through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDPapuaNewGuinea,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Papua New Guinea;Climate finance provided;Climate finance disbursements provided to Papua New Guinea through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDParaguay,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Paraguay;Climate finance provided;Climate finance disbursements provided to Paraguay through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDPeru,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Peru;Climate finance provided;Climate finance disbursements provided to Peru through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDPhilippines,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Philippines;Climate finance provided;Climate finance disbursements provided to Philippines through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDRwanda,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Rwanda;Climate finance provided;Climate finance disbursements provided to Rwanda through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDSaintLucia,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Saint Lucia;Climate finance provided;Climate finance disbursements provided to Saint Lucia through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDSaintVincentandtheGrenadines,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Saint Vincent and the Grenadines;Climate finance provided;Climate finance disbursements provided to Saint Vincent and the Grenadines through oda loans in current USD
climateFinanceProvidedDisbursementsOdaLoansByRecipientCurrentUSDSaoTomeandPrincipe,Climate finance disbursements (provider perspective) ODA loans by recipient (current USD) - Sao Tome and Principe;Climate finance provided;Climate finance disbursements provided to Sao Tome and Principe through oda loans in current USD
